# Station=PAL Year=2024 | Source: PAL_2024_all.txt
# Filters: Zenith<=87.0; FEATURES complete; ghi_clear>10.0; ghi>=0; clearsky==1; aeronet_aod550+aeronet_alpha present
# Total=3466 | Test fraction=0.5 | Seed=42
# TRAIN POOL (1733 rows)
time_utc	ghi	bni	dhi	ghi_clear	bni_clear	dhi_clear	zenith	merra_ALPHA	merra_ALBEDO	merra_TQV	merra_TO3	merra_PS	merra_BETA	clearsky	aeronet_aod550	aeronet_alpha
2024-01-11 10:59:00	298	769	63	301.001432901	781.834317227	57.0339212955	71.8174833098	1.57963352402	0.184216622015	0.72007884105	0.331575112406	1017.68331641	0.0176185333648	1	0.077018	1.591022
2024-01-11 11:08:00	304	755	67	308.230422964	789.851346236	57.2054772812	71.4692902986	1.56735553344	0.183447601398	0.703166197141	0.331926185099	1017.62780469	0.0173004597304	1	0.091866	1.605899
2024-01-11 11:14:00	306	749	69	312.471525676	794.683357603	57.2612128129	71.2676848322	1.55917020639	0.182934920986	0.691891101201	0.332160233561	1017.59079687	0.0170852797387	1	0.101031	1.617609
2024-01-11 11:17:00	309	752	69	314.416505645	796.951340559	57.2720792656	71.1761249657	1.55507754286	0.182678580781	0.686253553232	0.332277257792	1017.57229297	0.0169767431766	1	0.098251	1.599701
2024-01-11 11:20:00	312	766	67	316.243596149	799.12294632	57.2718531877	71.0907615466	1.55098487933	0.182422240575	0.680616005262	0.332394282023	1017.55378906	0.0168675723087	1	0.090568	1.613092
2024-01-11 11:23:00	312	762	65	317.952214708	801.199769988	57.2607056958	71.0116184573	1.54689221581	0.182165900369	0.674978457292	0.332511306254	1017.53528516	0.0167577646786	1	0.091442	1.606775
2024-01-11 11:29:00	320	779	66	321.011894493	805.074939848	57.2062921619	70.8720807063	1.53870688876	0.181653219958	0.663703361352	0.332745354716	1017.49827734	0.016536229265	1	0.079045	1.597953
2024-01-11 11:41:00	319	756	69	325.229866149	808.725525721	57.5150498399	70.6685151762	1.51816358368	0.181735813866	0.652610716025	0.333004163615	1017.40373698	0.0166911241661	1	0.097329	1.641309
2024-01-11 11:44:00	320	758	69	325.968126022	809.343559257	57.581274357	70.6334423351	1.51293292443	0.181781643132	0.650097953478	0.333064109294	1017.37963542	0.0167438931193	1	0.099449	1.650363
2024-01-11 11:53:00	323	762	70	327.444261845	810.6619887	57.7249197173	70.5663565698	1.49724094669	0.181919130931	0.642559665839	0.33324394633	1017.30733073	0.0169032029759	1	0.099905	1.625199
2024-01-11 12:08:00	326	769	71	327.433855911	811.085375599	57.7815848311	70.5819321833	1.47108765046	0.182148277263	0.629995853106	0.333543674723	1017.18682292	0.0171720945657	1	0.095729	1.639332
2024-01-11 12:17:00	324	767	70	325.943789336	810.272082999	57.7057148106	70.6676686312	1.45539567272	0.182285765062	0.622457565467	0.333723511759	1017.11451823	0.0173354781869	1	0.089501	1.64979
2024-01-11 12:23:00	326	785	67	324.333567808	809.279334631	57.6089724183	70.7565414142	1.44493435423	0.182377423594	0.617432040373	0.333843403117	1017.0663151	0.0174452632327	1	0.076515	1.614608
2024-01-11 13:17:00	278	709	68	287.284477419	780.126593246	54.9278815557	72.6718013938	1.4196553568	0.188413256903	0.61245701472	0.335001576233	1016.88627474	0.0177812405845	1	0.111364	1.681789
2024-01-11 13:20:00	275	703	67	284.115965956	777.440142176	54.6765229839	72.8351658587	1.41882083813	0.188791697224	0.612513701121	0.335066574097	1016.8783724	0.0177945277018	1	0.112481	1.687816
2024-01-11 13:23:00	272	705	66	280.83706334	774.627351482	54.4133144934	73.0042825894	1.41798631946	0.189170137544	0.612570387522	0.33513157196	1016.87047005	0.0178078236524	1	0.107912	1.671511
2024-01-11 13:29:00	263	693	65	273.952521478	768.609306159	53.8504621795	73.3595994553	1.41631728212	0.189927018185	0.612683760325	0.335261567688	1016.85466536	0.0178344420754	1	0.112228	1.674781
2024-01-11 13:35:00	258	693	64	266.65605481	762.099263206	53.2376085974	73.7373947535	1.41557839513	0.191401014725	0.61302866141	0.335370020549	1016.87313802	0.0178348025551	1	0.109751	1.677157
2024-01-11 13:41:00	251	687	64	258.944489312	755.022199961	52.5719101938	74.1372959645	1.41502553821	0.193018434445	0.613419868151	0.335474164836	1016.89846615	0.017829902564	1	0.109315	1.678071
2024-01-11 13:59:00	219	635	61	233.415549297	729.934416239	50.2316394476	75.4657076677	1.41336696744	0.197870693604	0.614593488375	0.335786597697	1016.97445052	0.0178151714477	1	0.124803	1.679045
2024-01-11 14:08:00	209	628	59	219.386507962	714.928094298	48.8494362037	76.199768808	1.41253768206	0.200296823184	0.615180298487	0.335942814128	1017.01244271	0.0178077883536	1	0.117232	1.676513
2024-01-11 14:17:00	194	613	55	204.583784597	698.015973744	47.3089127846	76.9784798421	1.41170839667	0.202722952763	0.615767108599	0.336099030558	1017.0504349	0.017800393556	1	0.113648	1.686336
2024-01-11 14:20:00	189	605	55	199.487952396	691.913299507	46.757569373	77.2477167784	1.41143196821	0.203531662623	0.61596271197	0.336151102702	1017.06309896	0.0177979260209	1	0.11459	1.686392
2024-01-11 14:23:00	184	601	54	194.315361632	685.561028237	46.1862385548	77.5216947179	1.41115553975	0.204340372483	0.616158315341	0.336203174845	1017.07576302	0.017795457184	1	0.112104	1.680429
2024-01-11 14:29:00	174	588	52	183.750428067	672.062108791	44.9807535382	78.083649868	1.41060268283	0.205957792203	0.616549522082	0.336307319132	1017.10109115	0.0177905156032	1	0.110803	1.695855
2024-01-11 14:32:00	169	582	51	178.342397324	664.313825423	44.4400482212	78.3715150023	1.40645504395	0.206994356215	0.615454126994	0.336353143311	1017.12278906	0.0179600360172	1	0.108791	1.689879
2024-01-11 14:35:00	165	581	50	172.857249679	655.958178206	43.919478465	78.6638966786	1.40037179987	0.208144847304	0.613713232676	0.336395843506	1017.14900391	0.01821690767	1	0.105592	1.685221
2024-01-11 14:53:00	132	520	45	138.73946517	598.064457997	40.1319863446	80.5098714186	1.36387233535	0.215047793835	0.60326786677	0.336652044678	1017.30629297	0.0197927369525	1	0.105507	1.692394
2024-01-11 14:56:00	127	511	44	132.888835772	586.930254679	39.3762331667	80.8322869643	1.35778909127	0.216198284924	0.601526972453	0.336694744873	1017.33250781	0.0200612219311	1	0.104026	1.690525
2024-01-11 14:59:00	121	498	43	127.003369223	575.307343654	38.5803700243	81.1587670227	1.35170584718	0.217348776013	0.599786078135	0.336737445068	1017.35872266	0.0203314005739	1	0.105803	1.699498
2024-01-11 15:08:00	101	445	39	109.192622978	537.211560018	35.9319734359	82.1620327835	1.33345611493	0.220800249279	0.594563395182	0.336865545654	1017.43736719	0.0211521864687	1	0.115974	1.716345
2024-01-19 08:50:00	133	593	39	120.759825481	495.894290887	45.2035333713	81.2360682678	0.877599914869	0.238964095712	0.493046490351	0.424813934326	1009.3321875	0.0443134980099	1	0.047961	0.939264
2024-01-19 08:52:00	137	597	39	124.877257481	504.332956137	46.0212637569	81.0044930616	0.877537570397	0.23877081275	0.493366130193	0.424745532227	1009.36396875	0.0442839817062	1	0.048627	0.932363
2024-01-19 08:58:00	150	626	41	137.179002501	528.241421477	48.3579970938	80.3200334112	0.877350536982	0.238190963864	0.494325049718	0.424540325928	1009.4593125	0.0441954192237	1	0.046332	0.898778
2024-01-19 09:02:00	159	647	42	145.320764058	543.088003492	49.8241518038	79.8724534873	0.877225848039	0.237804397941	0.494964329402	0.424403521729	1009.522875	0.0441363662576	1	0.043888	0.90368
2024-01-19 09:20:00	195	699	46	181.032419458	600.660304669	55.6223888268	77.9487263395	0.876664747794	0.236064851284	0.497841087977	0.423787902832	1009.80890625	0.0438705159022	1	0.044452	0.952467
2024-01-19 09:26:00	207	724	47	192.496379157	616.966930207	57.2977812531	77.3418103902	0.87647771438	0.235485002398	0.498800007502	0.423582696533	1009.90425	0.0437818583761	1	0.042501	0.956519
2024-01-19 09:35:00	224	741	49	209.300847514	640.121461121	59.4898135482	76.4652347045	0.876790568233	0.235327346871	0.499359254042	0.423102073669	1010.02467448	0.0433668516188	1	0.043118	0.977472
2024-01-19 09:38:00	229	746	49	214.787723483	647.532211698	60.1352668809	76.1822906067	0.87705309391	0.235464693109	0.499311234156	0.422895782471	1010.05879167	0.043153405294	1	0.042823	0.962965
2024-01-19 09:47:00	244	767	51	230.77576478	668.208937696	61.9121632466	75.3620196755	0.877840670943	0.235876731823	0.499167174498	0.422276908875	1010.16114323	0.0425134618162	1	0.045251	1.036249
2024-01-19 09:53:00	255	772	51	241.016086407	680.796611828	62.9721601223	74.8395532327	0.878365722299	0.236151424299	0.499071134726	0.421864326477	1010.2293776	0.0420871622575	1	0.044584	1.039305
2024-01-19 09:59:00	265	787	53	250.900758426	692.509462068	63.939425958	74.3371270894	0.878890773654	0.236426116774	0.498975094954	0.42145174408	1010.29761198	0.0416611260959	1	0.044747	1.072617
2024-01-19 10:11:00	284	794	54	269.539362076	713.552752407	65.6163851501	73.3941970478	0.879940876365	0.236975501726	0.49878301541	0.420626579285	1010.43408073	0.0408098434709	1	0.045512	1.090212
2024-01-19 10:17:00	291	805	55	278.264570316	722.988331606	66.3351389749	72.9545736566	0.88046592772	0.237250194202	0.498686975638	0.420213996887	1010.5023151	0.040384596761	1	0.045737	1.064881
